,0
3638,8397.83
3639,8688.109
3640,7716.786
3641,9108.459
3642,8126.3467
3643,7614.84
3644,7244.332
3645,7042.6484
3646,7500.1064
3647,6999.581
3648,6271.925
3649,8602.605
3650,6184.506
3651,7093.698
3652,6470.1514
3653,6826.584
3654,7451.91
3655,8024.166
3656,8830.16
3657,8458.289
3658,9633.691
3659,10067.185
3660,12036.898
3661,8014.6514
3662,11113.799
3663,6479.9854
3664,7863.3086
3665,4064.1963
3666,2539.669
3667,3000.6582
3668,2156.2275
3669,5906.6816
3670,-3293.7266
3671,1288.1396
3672,2860.3262
3673,2532.246
3674,1878.3145
3675,2479.9375
3676,2432.5146
3677,2234.038
3678,2241.8623
3679,3201.5703
3680,3409.8193
3681,4139.9424
3682,4902.452
3683,4353.668
3684,4773.8164
3685,3686.9004
3686,3641.6982
3687,3313.7432
3688,3695.2637
3689,3554.9238
3690,2881.0889
3691,3464.8447
3692,3183.3135
3693,5581.6055
3694,3308.7441
3695,4709.586
3696,4587.203
3697,6189.793
3698,4867.297
3699,4598.051
3700,4170.409
3701,4273.623
3702,5015.7617
3703,4752.827
3704,5991.463
3705,5428.088
3706,4781.8594
3707,6074.7266
3708,6983.584
3709,6126.334
3710,6660.367
3711,6369.6865
3712,6183.1104
3713,5982.545
3714,5467.7383
3715,5213.3633
3716,4727.7744
3717,6031.1387
3718,2211.9814
3719,2056.747
3720,1787.5449
3721,1950.3115
3722,2226.6035
3723,2142.2773
3724,3199.248
3725,2287.1016
3726,2983.8604
3727,3142.8213
3728,3272.4736
3729,2378.705
3730,2194.6475
3731,1874.873
3732,1833.1045
3733,1717.0254
3734,1614.9102
3735,1509.7373
3736,1376.3018
3737,1570.4287
3738,1804.2295
3739,1795.3896
3740,2016.0381
3741,1992.5723
3742,1977.7656
3743,1826.3711
3744,1472.956
3745,1371.3535
3746,1338.3643
3747,1372.6816
3748,1198.3438
3749,1167.6455
3750,1242.834
3751,1034.54
3752,1111.375
3753,1108.6494
3754,1115.8945
3755,1207.0635
3756,1087.6826
3757,1079.0654
3758,1163.5918
3759,1293.7324
3760,1162.3438
3761,1159.0625
3762,1280.291
3763,1037.3887
3764,1262.8232
3765,1321.9209
3766,1381.5703
3767,1412.3691
3768,1285.6074
3769,1477.5166
3770,1634.209
3771,2047.9756
3772,2018.2373
3773,1925.1299
3774,2001.3516
3775,1775.4863
3776,1891.831
3777,1611.3682
3778,1591.1885
3779,1349.3721
3780,1611.0967
3781,1512.7871
3782,1590.6738
3783,1431.04
3784,1519.3428
3785,2098.8242
3786,1880.0605
3787,1670.6973
3788,2425.417
3789,1981.498
3790,2275.498
3791,3029.4004
3792,2371.6885
3793,2223.413
3794,2342.8828
3795,1816.7051
3796,2271.668
3797,1993.7861
3798,1828.0029
3799,1633.419
3800,1793.6865
3801,1627.5967
3802,1506.9502
3803,1513.7207
3804,1373.6699
3805,1520.6846
3806,1616.2705
3807,1870.1035
3808,1916.71
3809,2182.8203
3810,2354.626
3811,2383.1973
3812,2900.3066
3813,2317.6006
3814,2434.8906
3815,2710.0117
3816,2070.415
3817,2177.0293
3818,2256.7676
3819,2229.963
3820,2255.4531
3821,2712.8057
3822,2312.209
3823,2370.713
3824,2232.5537
3825,2128.9902
3826,2148.1533
3827,1926.2617
3828,2622.4229
3829,2549.5195
3830,2522.5986
3831,2620.9062
3832,2999.0947
3833,2978.045
3834,2852.0586
3835,2650.6133
3836,2871.252
3837,2866.6719
3838,2779.3516
3839,2937.1992
3840,2979.0566
3841,2708.8916
3842,3020.0205
3843,3214.4375
3844,3562.9443
3845,3050.6904
3846,3139.71
3847,3112.2617
3848,3160.5664
3849,3036.3262
3850,2747.71
3851,2697.4326
3852,2439.58
3853,2390.1826
3854,2301.5967
3855,2420.2715
3856,2568.333
3857,2518.753
3858,2903.8447
3859,2892.4053
3860,3264.7236
3861,4300.3516
3862,4621.504
3863,3153.9297
3864,3654.088
3865,3503.9512
3866,1966.6289
3867,2683.625
3868,2642.5
3869,2596.5127
3870,2163.1328
3871,2125.8975
3872,2408.3115
3873,2388.5908
3874,2159.462
3875,2348.5732
3876,2861.62
3877,2745.1016
3878,2654.2822
3879,2338.2334
3880,2852.13
3881,2718.1436
3882,2716.419
3883,2165.794
3884,2176.1865
3885,2194.2031
3886,2295.6572
3887,1955.4102
3888,1745.0088
3889,1758.3438
3890,1616.5312
3891,1227.2305
3892,1696.21
3893,1564.8994
3894,1397.666
3895,1544.9287
3896,1411.1982
3897,1470.8203
3898,1142.7139
3899,1315.8018
3900,1321.6416
3901,1478.4414
3902,1524.5957
3903,1409.7041
3904,1475.7588
3905,1835.1416
3906,1656.2686
3907,1964.1826
3908,3089.1357
3909,2605.2744
3910,2277.9658
3911,2413.3477
3912,3160.788
3913,2721.295
3914,3450.9639
3915,2414.6475
3916,2603.1846
3917,2674.542
3918,3193.4678
3919,2398.5537
3920,2503.332
3921,2627.8389
3922,2643.332
3923,2327.08
3924,2250.0
3925,2186.3545
3926,2243.746
3927,2144.289
3928,1487.5449
3929,2014.9951
3930,1917.7012
3931,2279.337
3932,2369.9424
3933,2318.166
3934,2879.245
3935,2152.5537
3936,2045.0469
3937,2050.4883
3938,1843.2539
3939,2054.294
3940,2114.755
3941,2082.3457
3942,2418.6973
3943,2155.0146
3944,2026.7949
3945,2459.622
3946,2736.0938
3947,2811.662
3948,2435.3535
3949,2166.999
3950,1874.7334
3951,1862.8955
3952,1638.79
3953,1450.4902
3954,1467.5557
3955,1306.5732
3956,1427.1826
3957,1396.3496
3958,1453.5449
3959,1386.4912
3960,1761.0029
3961,1259.6445
3962,1259.0928
3963,1138.2207
3964,1222.4229
3965,1175.4287
3966,1304.2217
3967,1179.0635
3968,1293.501
3969,1298.4258
3970,1397.208
3971,1505.0645
3972,1190.4805
3973,1485.71
3974,1558.5625
3975,1473.958
3976,1679.334
3977,1904.2031
3978,1865.8213
3979,2454.6602
3980,2960.4453
3981,2672.542
3982,2546.9707
3983,3625.3105
3984,4018.8613
3985,2642.537
3986,2486.6855
3987,2214.88
3988,1577.4414
3989,1967.5791
3990,2244.3047
3991,1626.9092
3992,1855.2441
3993,1888.1582
3994,2149.9512
3995,1579.6807
3996,2195.8984
3997,2062.747
3998,2252.3496
3999,2448.3604
4000,2239.4463
4001,2015.248
4002,1626.5234
4003,1615.042
4004,2642.8828
4005,2137.2588
4006,2205.7363
4007,2287.4678
4008,2540.2178
4009,2415.955
4010,2628.6562
4011,3088.7861
4012,3085.3223
4013,2901.128
4014,3183.288
4015,3092.457
4016,3233.4453
4017,2863.334
4018,3184.166
4019,3414.8613
4020,2940.9834
4021,2642.295
4022,2378.0342
4023,2246.1455
4024,2190.168
4025,1896.4648
4026,1639.0547
4027,1656.8242
4028,1851.5752
4029,2139.295
4030,2413.0488
4031,2116.7686
4032,2635.2168
4033,2827.587
4034,2769.5957
4035,2573.2002
4036,2531.546
4037,2216.3486
4038,1961.9053
4039,2067.5303
4040,2152.463
4041,2889.9639
4042,2493.919
4043,2273.707
4044,3071.584
4045,3165.2441
4046,4450.158
4047,4000.039
4048,3919.2773
4049,3379.3691
4050,3726.9385
4051,3696.9766
4052,3484.6133
4053,4297.961
4054,3953.7754
4055,3266.2607
4056,4289.496
4057,5177.073
4058,5549.7744
4059,4449.463
4060,4600.885
4061,4751.126
4062,2929.9102
4063,4065.5498
4064,3718.787
4065,5253.464
4066,2836.0693
4067,4469.2373
4068,5494.4443
4069,7160.6816
4070,7458.0166
4071,7530.0547
4072,8089.448
4073,9595.326
4074,8803.127
4075,8858.079
4076,8090.0664
4077,8530.469
4078,7842.624
4079,7698.0713
4080,8823.827
4081,7888.8613
4082,8277.959
4083,9155.727
4084,7990.45
4085,7553.882
4086,7637.3906
4087,7559.089
4088,8021.0186
4089,7798.667
4090,8562.743
4091,9977.923
4092,9404.986
4093,8868.104
4094,9431.1875
4095,10632.066
4096,9603.533
4097,11633.669
4098,10324.621
4099,8650.145
4100,9765.047
4101,11778.906
4102,8229.493
4103,9015.051
4104,9557.005
4105,9774.876
4106,9332.523
4107,9453.039
4108,9600.57
4109,9590.941
4110,10265.006
4111,9443.28
4112,9594.559
4113,10028.008
4114,9327.155
4115,8957.822
4116,9520.848
4117,9670.961
4118,9576.676
4119,9717.674
4120,9755.78
4121,10147.537
4122,10216.854
4123,10145.213
4124,9825.924
4125,10390.832
4126,10991.109
4127,9228.508
4128,10065.009
4129,10274.103
4130,12831.906
4131,6710.631
4132,10417.387
4133,11347.888
4134,11309.703
4135,9477.144
4136,10514.738
4137,10683.727
4138,8914.618
4139,11317.682
4140,9610.172
4141,9903.413
4142,9775.24
4143,9900.516
4144,9686.272
4145,10155.795
4146,9557.791
4147,5227.573
4148,4553.3096
4149,4667.116
4150,4789.8164
4151,5083.0645
4152,4180.5684
4153,5545.3867
4154,5407.6074
4155,6059.872
4156,4975.6943
4157,5792.294
4158,6866.205
4159,6529.412
4160,6782.205
4161,6659.407
4162,6832.459
4163,7077.415
4164,8750.526
4165,6738.5205
4166,6709.501
4167,7247.3223
4168,7018.01
4169,7772.502
4170,5556.504
4171,7010.032
4172,7918.743
4173,7152.3438
4174,6854.2793
4175,6765.2363
4176,8554.73
4177,7258.7676
4178,7384.5977
4179,7091.949
4180,6444.337
4181,6530.5527
4182,4649.302
4183,2893.8643
4184,3739.7666
4185,2582.37
4186,1905.1592
4187,2501.7295
4188,3949.253
4189,-343.39453
4190,4100.966
4191,1502.8438
4192,805.3076
4193,-13907.332
4194,36561.215
4195,26124.932
4196,13648.14
4197,56689.867
4198,61589.133
4199,62322.125
4200,58410.42
4201,56589.492
4202,50524.258
4203,52236.164
4204,53230.883
4205,49965.297
4206,53371.383
4207,53187.39
4208,52970.75
4209,49799.734
4210,54331.594
4211,53639.992
4212,54387.938
4213,56622.516
4214,55340.188
4215,58780.914
4216,59046.82
4217,60677.773
4218,60649.562
4219,59395.33
4220,61814.977
4221,63099.438
4222,59413.58
4223,60517.96
4224,61469.953
4225,57839.18
4226,59635.9
4227,61524.562
4228,66228.39
4229,65566.664
4230,71844.51
4231,58434.25
4232,61056.29
4233,56525.42
4234,56903.406
4235,60354.242
4236,55317.273
4237,49136.316
4238,59937.36
4239,60480.07
4240,58996.35
4241,62612.75
4242,59267.023
4243,57529.875
4244,66031.02
4245,54703.61
4246,56486.47
4247,56375.9
4248,58834.086
4249,55760.61
4250,55373.906
4251,56906.79
4252,56522.062
4253,54575.938
4254,57741.1
4255,55453.21
4256,52154.67
4257,51626.906
4258,58720.555
4259,55596.586
4260,56074.844
4261,54656.406
4262,62989.594
4263,55600.016
4264,55592.367
4265,56561.914
4266,57779.04
4267,57032.977
4268,56738.703
4269,58653.375
4270,59008.85
4271,58152.164
4272,61283.78
4273,64916.438
4274,62208.445
4275,55862.64
4276,50698.36
4277,57490.297
4278,56953.22
4279,53957.4
4280,52120.367
4281,52423.133
4282,57918.61
4283,50734.58
4284,50003.914
4285,48391.08
4286,50726.25
4287,48102.15
4288,45971.58
4289,48796.32
4290,36759.85
4291,35708.926
4292,39379.67
4293,36880.844
4294,36932.836
4295,36793.797
4296,37959.055
4297,37845.383
4298,37065.594
4299,37210.43
4300,38011.68
4301,38267.773
4302,37569.664
4303,36694.22
4304,37627.176
4305,37722.914
4306,36993.43
4307,34985.83
4308,35359.547
4309,37862.93
4310,37177.14
4311,35461.36
4312,40012.273
4313,38859.29
4314,38353.074
4315,37862.664
4316,36662.387
4317,37499.07
4318,38732.9
4319,40253.57
4320,38473.54
4321,40983.207
4322,40602.562
4323,42172.17
4324,42621.1
4325,40924.875
4326,41504.215
4327,42475.555
4328,40740.14
4329,41748.23
4330,40806.445
4331,39268.82
4332,40086.79
4333,41826.78
4334,41439.164
4335,42030.586
4336,41830.008
4337,49430.0
4338,41755.656
4339,44437.035
4340,43311.805
4341,44613.97
4342,42696.594
4343,41527.24
4344,41006.58
4345,42729.55
4346,42014.9
4347,35381.258
4348,42836.887
4349,42253.08
4350,39740.82
4351,41117.695
4352,42709.97
4353,37361.746
4354,39817.098
4355,35602.67
4356,36750.383
4357,38394.215
4358,38269.266
4359,35856.055
4360,38135.47
4361,39375.758
4362,38690.766
4363,39451.363
4364,41460.33
4365,39253.78
4366,39950.96
4367,39679.164
4368,40831.93
4369,38828.723
4370,39463.797
4371,39273.523
4372,38428.766
4373,35965.71
4374,39478.83
4375,40848.242
4376,40638.586
4377,38200.42
4378,38774.312
4379,39566.29
4380,38770.367
4381,40871.08
4382,37507.16
4383,38827.062
4384,33088.96
4385,51062.18
4386,37473.547
4387,37935.902
4388,39815.72
4389,36497.094
4390,37791.03
4391,34087.316
4392,34634.47
4393,34696.883
4394,37169.62
4395,37226.04
4396,38427.71
4397,38159.316
4398,38506.1
4399,41631.93
4400,40629.008
4401,37868.39
4402,37372.453
4403,37059.273
4404,38843.42
4405,37736.066
4406,39319.88
4407,37625.22
4408,39737.438
4409,39544.15
4410,39380.934
4411,40234.195
4412,37973.5
4413,40234.875
4414,38102.883
4415,39436.93
4416,39920.96
4417,37299.44
4418,36606.562
4419,37389.254
4420,43322.1
4421,40819.54
4422,37303.367
4423,33818.72
4424,27438.777
4425,16803.525
4426,9640.571
4427,5456.5967
4428,3325.9766
4429,4627.127
4430,4278.365
4431,3483.4482
4432,4431.9805
4433,3360.7285
4434,5165.0137
4435,2504.0215
4436,2200.4268
4437,2484.3516
4438,2644.1436
4439,1410.6953
4440,1212.3291
4441,1920.9434
4442,234.08301
4443,506.82812
4444,1819.0117
4445,5846.008
4446,9327.875
4447,13172.428
4448,19721.277
4449,30194.453
4450,48395.805
4451,49428.523
4452,50756.33
4453,57898.54
4454,62311.734
4455,59664.953
4456,58716.35
4457,54595.89
4458,74586.4
4459,64638.07
4460,52249.984
4461,54319.0
4462,58018.53
4463,60094.32
4464,42584.016
4465,53245.844
4466,55896.6
4467,61692.523
4468,53692.203
4469,54243.54
4470,55557.0
4471,57677.734
4472,55188.57
4473,53576.766
4474,57676.555
4475,60774.125
4476,60192.062
4477,57408.734
4478,51851.97
4479,68052.87
4480,47147.074
4481,61260.523
4482,57244.53
4483,66597.59
4484,57600.32
4485,59737.727
4486,57992.875
4487,65036.047
4488,54125.85
4489,57956.1
4490,59300.656
4491,56913.53
4492,54800.695
4493,57006.992
4494,56276.195
4495,57065.586
4496,56886.523
4497,60463.727
4498,57805.836
4499,65986.76
4500,65295.242
4501,60918.188
4502,66491.445
4503,57686.6
4504,71344.93
4505,62002.188
4506,62445.17
4507,68924.984
4508,48876.156
4509,64413.742
4510,57646.484
4511,60614.22
4512,59467.64
4513,59629.086
4514,69302.28
4515,61073.42
4516,59265.445
4517,60890.492
4518,59414.96
4519,61570.71
4520,58276.453
4521,57584.43
4522,57280.96
4523,56614.836
4524,56931.35
4525,56436.35
4526,52394.61
4527,52610.516
4528,57350.64
4529,57307.25
4530,57655.64
4531,55958.03
4532,58902.58
4533,61417.35
4534,56976.773
4535,64544.78
4536,55425.812
4537,62504.203
4538,70313.055
4539,58772.28
4540,62639.188
4541,62344.773
4542,65479.188
4543,66920.086
4544,63710.89
4545,61946.83
4546,61468.03
4547,65404.43
4548,56914.97
4549,61832.46
4550,59293.188
4551,58822.297
4552,59107.414
4553,60009.984
4554,55785.688
4555,59853.188
4556,58407.734
4557,57477.1
4558,58278.633
4559,53715.594
4560,59053.1
4561,55723.5
4562,56804.43
4563,53105.555
4564,54844.43
4565,56013.586
4566,60185.08
4567,55031.703
4568,53786.812
4569,53761.383
4570,51641.984
4571,49679.14
4572,55058.438
4573,48159.484
4574,47830.535
4575,41272.227
4576,6485.255
4577,5925.908
4578,5758.6562
4579,5960.5586
4580,5765.1094
4581,5307.4365
4582,5404.2617
4583,5750.963
4584,5667.6855
4585,5355.4385
4586,5996.5312
4587,5858.6934
4588,5962.2783
4589,5715.832
4590,6187.3086
4591,6434.884
4592,6091.384
4593,5491.174
4594,5932.8145
4595,5669.04
4596,5604.4844
4597,5378.7666
4598,5244.6777
4599,5376.4004
4600,5525.714
4601,5844.1895
4602,6377.3984
4603,5603.087
4604,5982.6064
4605,5581.121
4606,6796.25
4607,5854.073
4608,5990.8125
4609,5514.716
4610,5858.207
4611,6154.633
4612,5587.339
4613,5668.1855
4614,5737.1865
4615,5176.4033
4616,5357.6797
4617,5822.9287
4618,5747.867
4619,4980.91
4620,5227.9736
4621,5132.622
4622,5395.8203
4623,4384.208
4624,4585.9756
4625,4149.536
4626,4449.1104
4627,3809.9346
4628,4267.37
4629,4118.7627
4630,5400.615
4631,4696.336
4632,4535.577
4633,4248.161
4634,4453.875
4635,5294.497
4636,5082.9287
4637,4941.7207
4638,6655.6484
4639,5185.998
4640,5297.8125
4641,4424.1777
4642,5484.368
4643,4805.5234
4644,4418.168
4645,4282.746
4646,4028.2412
4647,4087.5186
4648,4111.5254
4649,4660.0605
4650,4459.659
4651,4375.3857
4652,5108.4717
4653,5309.2666
4654,6370.259
4655,5060.579
4656,5115.8174
4657,5029.003
4658,5345.4775
4659,4475.992
4660,4812.5293
4661,4652.755
4662,4539.961
4663,4890.1475
4664,4390.543
4665,3862.246
4666,4569.2256
4667,3446.8652
4668,3809.4785
4669,3171.6514
4670,4081.1943
4671,4541.991
4672,4689.871
4673,5886.1465
4674,5890.659
4675,5496.048
4676,5621.6533
4677,5678.295
4678,6222.1494
4679,3667.664
4680,4153.926
4681,2479.502
4682,4815.0195
4683,3794.2734
4684,4012.1611
4685,3839.5322
4686,4876.618
4687,4893.743
4688,4655.5186
4689,5158.2637
4690,4266.198
4691,4719.0107
4692,4110.201
4693,3954.79
4694,3229.7012
4695,4342.4424
4696,3651.0967
4697,3915.5898
4698,3944.166
4699,3672.1934
4700,4076.4531
4701,4131.881
4702,4050.04
4703,4430.661
4704,4634.5293
4705,5163.536
4706,4571.789
4707,6288.51
4708,5114.671
4709,5110.509
4710,5126.217
4711,4988.2744
4712,4675.3613
4713,4618.2197
4714,4084.8818
4715,4236.078
4716,3730.958
4717,3367.0928
4718,3545.9482
4719,7004.782
4720,6749.133
4721,6474.3145
4722,6216.4766
4723,6448.672
4724,5879.667
4725,6169.8555
4726,7123.343
4727,6819.2383
4728,6383.05
4729,6434.2607
4730,6836.37
4731,6616.7373
4732,6839.337
4733,6576.788
4734,6877.7383
4735,7157.3604
4736,8007.4854
4737,7883.1797
4738,6701.6006
4739,8042.3984
4740,8225.745
4741,9006.521
4742,8612.098
4743,8496.016
4744,7979.907
4745,8761.857
4746,9129.426
4747,8225.041
4748,8860.71
4749,9065.014
4750,7276.871
4751,7369.205
4752,7458.3076
4753,5889.5996
4754,6127.043
4755,6398.951
4756,6596.753
4757,6753.677
4758,6640.1553
4759,6801.59
4760,6710.884
4761,7576.676
4762,6682.083
4763,7002.286
4764,6702.092
4765,7027.921
4766,7481.5234
4767,6948.998
4768,7124.665
4769,6750.6006
4770,7013.3438
4771,6919.3213
4772,7738.4365
4773,7380.926
4774,7355.2783
4775,7282.218
4776,8357.12
4777,8068.573
4778,7057.459
4779,8217.149
4780,8843.719
4781,7552.5596
4782,8956.182
4783,8097.5146
4784,7886.866
4785,7195.289
4786,8546.164
4787,8181.6875
4788,6648.8623
4789,8232.713
4790,8663.028
4791,8409.057
4792,7788.2744
4793,8996.562
4794,8443.178
4795,8487.639
4796,9896.904
4797,9406.996
4798,8872.946
4799,8339.773
4800,8393.771
4801,7619.5195
4802,7731.506
4803,7168.783
4804,6294.543
4805,7309.5
4806,5682.6934
4807,6379.209
4808,6276.7646
4809,7179.548
4810,6006.0693
4811,6171.085
4812,5765.1807
4813,6124.1025
4814,6227.377
4815,5563.3
4816,4823.301
4817,5917.621
4818,5813.6387
4819,5432.2812
4820,5706.24
4821,6394.9287
4822,4890.707
4823,4187.576
4824,3183.837
4825,2908.584
4826,2027.1855
4827,1311.1025
4828,826.9492
4829,895.251
4830,539.57715
4831,660.4951
4832,213.81055
4833,913.1045
4834,1074.6113
4835,958.875
4836,1192.5654
4837,1252.5859
4838,1499.1777
4839,1435.7354
4840,1612.9629
4841,1395.2441
4842,1560.4717
4843,1462.7627
4844,1543.7539
4845,1637.2568
4846,939.5508
4847,1315.4492
4848,1302.7158
4849,1437.749
4850,1640.3682
4851,1657.5029
4852,1648.5723
4853,1847.3574
4854,1873.4023
4855,1829.831
4856,1811.624
4857,2064.4941
4858,1888.6396
4859,1760.2949
4860,1098.3887
4861,1766.1836
4862,1329.2256
4863,973.61523
4864,1041.376
4865,1094.3525
4866,1261.0576
4867,909.5459
4868,966.7656
4869,1027.0498
4870,1079.0303
4871,732.0586
4872,691.05176
4873,694.36426
4874,793.2832
4875,868.8369
4876,829.79297
4877,866.77246
4878,982.1826
4879,643.17676
4880,938.2969
4881,954.1963
4882,1032.7041
4883,677.9502
4884,736.51465
4885,766.65137
4886,817.82715
4887,843.6709
4888,634.58496
4889,645.5635
4890,856.5166
4891,699.3242
4892,875.4385
4893,880.75977
4894,964.166
4895,722.16016
4896,791.6865
4897,791.56445
4898,841.7969
4899,686.3164
4900,860.08984
4901,882.32715
4902,929.1172
4903,1047.7559
4904,941.6367
4905,1017.66406
4906,1089.9141
4907,1201.3975
4908,1071.3838
4909,1137.2588
4910,1148.3232
4911,1199.6318
4912,936.1787
4913,1039.2764
4914,1069.6455
4915,1187.9941
4916,962.6387
4917,915.251
4918,928.8115
4919,760.10645
4920,831.334
4921,821.8965
4922,896.23926
4923,780.5918
4924,985.1279
4925,965.3701
4926,951.25684
4927,799.9238
4928,874.50977
4929,866.22363
4930,849.11914
4931,720.71094
4932,900.67676
4933,902.71484
4934,846.0303
4935,1042.501
4936,863.00977
4937,960.7656
4938,995.1582
4939,1212.7012
4940,1060.3594
4941,1109.001
4942,1080.2793
4943,1218.2158
4944,934.5762
4945,1024.5332
4946,985.06934
4947,1150.96
4948,743.22754
4949,1252.3135
4950,937.4746
4951,782.626
4952,922.74414
4953,960.50195
4954,934.0029
4955,882.0752
4956,1088.5625
4957,1073.4336
4958,976.6992
4959,900.0947
4960,989.2129
4961,986.03125
4962,874.6699
4963,793.3867
4964,950.45996
4965,919.6074
4966,859.126
4967,790.7881
4968,944.2881
4969,1007.4922
4970,1007.99805
4971,941.82227
4972,1214.0029
4973,1275.9912
4974,1240.541
4975,1285.1885
4976,1217.3008
4977,1364.4248
4978,1448.1777
4979,1370.6123
4980,1688.4424
4981,1890.2236
4982,2042.4971
4983,2525.3574
4984,2437.8633
4985,3041.9414
4986,2965.0605
4987,2597.5898
4988,4061.9238
4989,2783.7148
4990,3482.5898
4991,4375.407
4992,2700.1445
4993,2793.3496
4994,2806.9043
4995,2757.6953
4996,2882.6162
4997,2085.3037
4998,2660.918
4999,3129.9668
5000,2523.8945
5001,2874.083
5002,3189.1328
5003,2986.6514
5004,4265.6494
5005,9093.561
5006,8702.529
5007,8383.105
5008,8682.121
5009,8324.49
5010,8510.568
5011,8253.571
5012,7977.5195
5013,7866.708
5014,8034.212
5015,6440.9043
5016,8131.245
5017,7621.6484
5018,6950.6895
5019,6607.797
5020,9384.26
5021,8316.314
5022,8162.4014
5023,9152.815
5024,8133.199
5025,9018.928
5026,8585.366
5027,10287.511
5028,8646.699
5029,8899.947
5030,8923.696
5031,8844.689
5032,8271.041
5033,8578.922
5034,8963.503
5035,8844.277
5036,8389.408
5037,8726.842
5038,8810.838
5039,8792.744
5040,8983.344
5041,8135.413
5042,8137.3193
5043,7651.0225
5044,8700.008
5045,7858.632
5046,7633.086
5047,9018.199
5048,7763.121
5049,8616.775
5050,8443.945
5051,9963.898
5052,8632.105
5053,8717.588
5054,7832.129
5055,9157.637
5056,7733.7607
5057,8067.3936
5058,6776.507
5059,9004.598
5060,7145.702
5061,7464.7207
5062,7542.17
5063,7172.2188
5064,7125.547
5065,6740.7217
5066,7429.1357
5067,6986.5254
5068,6754.9473
5069,6842.421
5070,6594.081
5071,7202.334
5072,7120.3906
5073,7420.4727
5074,6848.745
5075,8247.098
5076,9047.471
5077,7738.4443
5078,6728.0127
5079,8555.443
5080,7400.2607
5081,6838.0293
5082,6190.6504
5083,7245.9307
5084,6260.632
5085,6831.2705
5086,6360.3945
5087,7685.9883
5088,7129.5566
5089,7538.675
5090,6493.874
5091,8184.6924
5092,8696.119
5093,8286.85
5094,8017.3945
5095,8806.929
5096,9614.16
5097,8136.9375
5098,7635.0312
5099,8777.855
5100,7969.084
5101,7544.451
5102,7417.298
5103,8045.2715
5104,5863.5645
5105,7903.467
5106,8148.115
5107,8707.809
5108,9109.062
5109,8764.16
5110,8536.053
5111,10631.575
5112,8398.525
5113,8641.256
5114,8113.912
5115,9200.27
5116,7280.1777
5117,8281.9795
5118,8156.5957
5119,8563.943
5120,8273.611
5121,7734.919
5122,8368.457
5123,6857.0703
5124,7441.5605
5125,7112.4277
5126,7144.2266
5127,8351.08
5128,7195.301
5129,7270.3115
5130,6848.834
5131,7990.0605
5132,8054.7744
5133,7449.1387
5134,7151.799
5135,7722.9346
5136,7882.283
5137,8157.507
5138,8319.557
5139,8255.493
5140,8741.335
5141,9818.586
5142,9969.676
5143,19307.371
5144,17206.594
5145,16955.932
5146,19137.42
5147,15598.254
5148,1675.7031
5149,1294.1416
5150,1305.9639
5151,1386.8945
5152,1542.752
5153,1359.7871
5154,1222.6816
5155,1295.6826
5156,1459.502
5157,1403.6777
5158,1333.5156
5159,1494.4346
5160,1757.5361
5161,2013.8213
5162,1984.0391
5163,1798.8936
5164,1708.6396
5165,1465.8516
5166,1252.209
5167,905.2822
5168,1257.9434
5169,1304.6064
5170,1151.1846
5171,1186.7998
5172,1484.8174
5173,1620.1504
5174,1323.3564
5175,1741.9121
5176,2367.4463
5177,2403.4424
5178,3194.5225
5179,3638.6729
5180,3463.3936
5181,3218.3105
5182,4977.6445
5183,2619.5889
5184,2981.8564
5185,2654.4365
5186,2025.667
5187,2569.1006
5188,2100.5713
5189,2609.2275
5190,1639.0127
5191,1715.5742
5192,1676.7021
5193,1733.5078
5194,1704.5625
5195,1291.5449
5196,1506.5537
5197,1598.6201
5198,1761.7646
5199,876.36523
5200,1426.667
5201,1633.542
5202,1365.6201
5203,1302.5391
5204,1205.832
5205,1360.166
5206,1106.6699
5207,1121.2646
5208,1267.3682
5209,1056.1826
5210,1652.3457
5211,1392.1094
5212,1259.4512
5213,1005.93164
5214,1083.5
5215,990.20605
5216,922.2295
5217,662.709
5218,816.124
5219,799.88086
5220,944.7627
5221,1163.0088
5222,977.5322
5223,1163.3994
5224,1964.4912
5225,3385.629
5226,2825.8018
5227,2580.588
5228,3996.046
5229,5227.2676
5230,4926.2637
5231,4783.341
5232,4695.5986
5233,5302.461
5234,4477.4326
5235,4765.007
5236,4904.5107
5237,5402.0664
5238,6112.657
5239,5767.332
5240,5410.5254
5241,5858.7695
5242,5327.3535
5243,5725.4277
5244,5525.0225
5245,4673.0615
5246,6435.207
5247,5575.7803
5248,5936.3916
5249,5568.4756
5250,7618.8145
5251,7160.0537
5252,6196.573
5253,5953.2275
5254,4119.459
5255,11826.246
5256,5628.6816
5257,4779.051
5258,5280.83
5259,5739.08
5260,5490.05
5261,6093.0713
5262,5775.7344
5263,5962.4453
5264,6114.0986
5265,6280.6523
5266,6325.9688
5267,6308.3926
5268,6277.7744
5269,6653.634
5270,6287.5215
5271,6266.216
5272,6191.166
5273,6296.9795
5274,5967.078
5275,6027.5127
5276,6083.828
5277,6179.792
5278,6490.324
5279,5542.5625
5280,6181.255
5281,6361.0186
5282,6395.7686
5283,6318.7637
5284,6200.622
5285,6533.7705
5286,6188.8857
5287,5979.1035
5288,5798.173
5289,5751.413
5290,5901.167
5291,3887.9336
5292,4117.785
5293,2836.92
5294,2619.4395
5295,2659.0762
5296,2247.75
5297,1860.9053
5298,1831.5234
5299,2042.1543
5300,1823.498
5301,2041.3115
5302,2065.0967
